Time	RHum	Temp	Wind Direction	Wind Speed	Gust	Rain	Radiation	mBar
2017:03:05:06:57:02	81	39	103	7	8	0.00	0.00	999.0
2017:03:05:06:58:02	81	39	112	7	8	0.00	0.00	999.0
2017:03:05:06:59:02	82	39	106	7	7	0.00	0.00	999.0
2017:03:05:07:00:02	82	39	97	6	8	0.00	0.00	999.0
2017:03:05:07:01:02	82	39	106	6	7	0.00	0.00	999.0
2017:03:05:07:02:02	82	39	102	5	6	0.00	0.00	999.0
2017:03:05:07:03:02	82	39	115	4	4	0.00	0.00	999.0
2017:03:05:07:04:02	82	39	117	4	5	0.00	0.00	999.0
2017:03:05:07:05:02	82	39	96	5	6	0.00	0.00	999.0
2017:03:05:07:06:02	82	39	106	5	6	0.00	0.00	999.0
2017:03:05:07:07:02	82	39	86	5	5	0.00	0.00	999.0
2017:03:05:07:08:02	82	39	91	4	5	0.00	0.00	999.0
2017:03:05:07:09:02	82	39	103	4	5	0.00	0.00	999.0
2017:03:05:07:10:02	82	39	125	3	4	0.00	0.00	999.0
2017:03:05:07:11:02	83	39	114	2	3	0.00	0.00	999.0
2017:03:05:07:12:02	82	39	131	4	5	0.00	0.00	999.0
2017:03:05:07:13:02	82	39	103	3	4	0.00	0.00	999.0
2017:03:05:07:14:02	82	40	97	4	5	0.00	0.00	999.0
2017:03:05:07:15:02	82	40	99	3	3	0.00	0.00	999.0
2017:03:05:07:16:02	82	40	122	2	3	0.00	0.00	999.0
2017:03:05:07:17:02	82	40	125	4	5	0.00	0.00	999.0
2017:03:05:07:18:02	82	40	123	3	4	0.00	0.00	999.0
2017:03:05:07:19:02	82	40	133	5	6	0.00	0.00	999.0
2017:03:05:07:20:02	82	40	136	5	6	0.00	0.00	998.9
2017:03:05:07:21:02	82	40	128	5	6	0.00	0.00	998.9
2017:03:05:07:22:02	82	40	126	5	6	0.00	0.00	999.0
2017:03:05:07:23:02	82	40	134	6	7	0.00	0.00	999.0
2017:03:05:07:24:02	82	40	126	6	6	0.00	0.00	999.0
2017:03:05:07:25:02	82	40	107	4	5	0.00	0.00	999.0
2017:03:05:07:26:02	83	40	101	4	4	0.00	0.00	999.0
2017:03:05:07:27:02	83	40	122	4	5	0.00	0.00	998.9
2017:03:05:07:28:02	83	40	121	4	5	0.00	0.00	998.9
2017:03:05:07:29:02	83	40	101	4	5	0.00	0.00	998.9
2017:03:05:07:30:02	82	40	118	5	6	0.00	0.00	998.9
2017:03:05:07:31:02	82	40	119	5	5	0.00	0.00	998.9
2017:03:05:07:32:02	83	40	117	5	6	0.00	0.00	998.9
2017:03:05:07:33:02	83	40	110	4	5	0.00	0.00	999.0
2017:03:05:07:34:02	83	40	105	5	6	0.00	0.00	999.0
2017:03:05:07:35:02	82	40	111	4	6	0.00	0.00	999.0
2017:03:05:07:36:02	83	40	104	3	4	0.00	0.00	999.0
2017:03:05:07:37:02	83	40	126	3	4	0.00	0.00	999.0
2017:03:05:07:38:02	83	40	133	5	6	0.00	0.00	998.9
2017:03:05:07:39:02	82	40	136	5	6	0.00	0.00	999.0
2017:03:05:07:40:02	82	40	129	4	5	0.00	0.00	999.0
2017:03:05:07:41:02	82	40	133	6	6	0.00	0.00	999.0
2017:03:05:07:42:02	82	39	135	6	7	0.00	0.00	999.0
2017:03:05:07:43:02	82	39	128	5	7	0.00	0.00	999.0
2017:03:05:07:44:02	82	39	137	6	7	0.00	0.00	999.0
2017:03:05:07:45:02	82	39	134	9	11	0.00	0.00	999.0
2017:03:05:07:46:02	81	39	139	10	11	0.00	0.00	999.0
2017:03:05:07:47:02	81	39	129	7	10	0.00	0.00	999.0
2017:03:05:07:48:02	81	39	137	7	9	0.00	0.00	998.9
2017:03:05:07:49:02	81	39	139	8	9	0.00	0.00	998.9
2017:03:05:07:50:02	81	39	122	5	6	0.00	0.00	998.9
2017:03:05:07:51:02	81	39	139	7	9	0.00	0.00	998.9
2017:03:05:07:52:02	81	39	135	6	7	0.00	0.00	998.9
2017:03:05:07:53:02	81	39	133	5	6	0.00	0.00	998.9
2017:03:05:07:54:02	82	39	140	6	7	0.00	0.00	998.9
2017:03:05:07:55:02	82	39	138	7	7	0.00	0.00	998.9
2017:03:05:07:56:02	81	39	137	7	8	0.00	0.00	998.9
2017:03:05:07:57:02	81	39	127	5	8	0.00	0.00	998.9
2017:03:05:07:58:02	81	40	132	5	6	0.00	0.00	998.9
2017:03:05:07:59:02	81	40	128	6	7	0.00	0.00	998.9
2017:03:05:08:00:02	81	40	133	6	8	0.00	0.00	998.8
2017:03:05:08:01:02	81	40	126	5	6	0.00	0.00	998.8
2017:03:05:08:02:02	81	40	126	3	4	0.00	0.00	998.8
2017:03:05:08:03:02	81	40	119	5	7	0.00	0.00	998.8
2017:03:05:08:04:02	81	40	127	5	5	0.00	0.00	998.8
2017:03:05:08:05:02	81	40	133	5	6	0.00	0.00	998.8
2017:03:05:08:06:02	81	40	136	5	6	0.00	0.00	998.7
2017:03:05:08:07:02	81	40	100	3	5	0.00	0.00	998.7
2017:03:05:08:08:02	81	40	115	4	4	0.00	0.00	998.7
2017:03:05:08:09:02	81	40	110	3	5	0.00	0.00	998.7
2017:03:05:08:10:02	81	40	126	5	6	0.00	0.00	998.7
2017:03:05:08:11:02	81	40	132	6	7	0.00	0.00	998.7
2017:03:05:08:12:02	80	40	131	5	7	0.00	0.00	998.7
2017:03:05:08:13:02	81	40	132	5	5	0.00	0.00	998.6
2017:03:05:08:14:02	81	40	118	5	6	0.00	0.00	998.6
2017:03:05:08:15:02	81	40	119	5	6	0.00	0.00	998.6
2017:03:05:08:16:02	81	40	109	5	5	0.00	0.00	998.6
2017:03:05:08:17:02	81	40	141	6	7	0.00	0.00	998.6
2017:03:05:08:18:02	81	40	123	4	5	0.00	0.00	998.5
2017:03:05:08:19:02	81	40	122	5	7	0.00	0.00	998.5
2017:03:05:08:20:02	81	40	126	6	7	0.00	0.00	998.6
2017:03:05:08:21:02	81	39	133	6	6	0.00	0.00	998.6
2017:03:05:08:22:02	81	39	124	6	7	0.00	0.00	998.6
2017:03:05:08:23:02	81	39	135	6	7	0.00	0.00	998.6
2017:03:05:08:24:02	82	39	129	6	7	0.00	0.00	998.6
2017:03:05:08:25:02	81	40	136	5	6	0.00	0.00	998.6
2017:03:05:08:26:02	82	40	128	4	6	0.00	0.00	998.6
2017:03:05:08:27:02	82	40	124	5	6	0.00	0.00	998.6
2017:03:05:08:28:02	82	40	135	6	7	0.00	0.00	998.6
2017:03:05:08:29:02	82	40	123	5	6	0.00	0.00	998.6
2017:03:05:08:30:02	82	40	128	5	5	0.00	0.00	998.6
2017:03:05:08:31:02	82	40	126	5	6	0.01	0.00	998.6
2017:03:05:08:32:02	82	40	123	5	6	0.00	0.00	998.5
2017:03:05:08:33:02	81	40	110	5	6	0.00	0.00	998.5
2017:03:05:08:34:02	82	40	108	4	5	0.00	0.00	998.6
2017:03:05:08:35:02	82	40	119	4	5	0.00	0.00	998.6
2017:03:05:08:36:02	82	40	130	4	5	0.00	0.00	998.6
2017:03:05:08:37:02	82	40	134	5	6	0.00	0.00	998.5
2017:03:05:08:38:02	82	40	134	2	5	0.00	0.00	998.6
2017:03:05:08:39:02	82	39	131	4	8	0.00	0.00	998.6
2017:03:05:08:40:02	82	39	136	7	8	0.00	0.00	998.6
2017:03:05:08:41:02	82	39	132	6	7	0.00	0.00	998.6
2017:03:05:08:42:02	82	39	130	5	6	0.00	0.00	998.6
2017:03:05:08:43:02	82	39	136	6	7	0.00	0.00	998.6
2017:03:05:08:44:02	82	39	130	7	7	0.00	0.00	998.6
2017:03:05:08:45:02	82	39	132	6	7	0.00	0.00	998.6
2017:03:05:08:46:02	82	39	130	6	7	0.00	0.00	998.6
2017:03:05:08:47:02	82	39	138	6	7	0.00	0.00	998.6
2017:03:05:08:48:02	82	39	137	7	9	0.00	0.00	998.6
2017:03:05:08:49:02	83	39	144	7	8	0.00	0.00	998.6
2017:03:05:08:50:02	83	39	135	7	11	0.00	0.00	998.6
2017:03:05:08:51:02	82	39	143	9	11	0.00	0.00	998.6
2017:03:05:08:52:02	83	39	144	8	10	0.00	0.00	998.6
2017:03:05:08:53:02	83	39	144	6	7	0.00	0.00	998.6
2017:03:05:08:54:02	82	39	135	6	8	0.00	0.00	998.6
2017:03:05:08:55:02	83	39	132	7	8	0.00	0.00	998.6
2017:03:05:08:56:02	83	39	146	6	7	0.00	0.00	998.6
2017:03:05:08:57:02	82	39	136	7	9	0.00	0.00	998.6
2017:03:05:08:58:02	82	39	138	8	9	0.00	0.00	998.6
2017:03:05:08:59:02	82	39	144	7	9	0.00	0.00	998.6
2017:03:05:09:00:02	82	39	137	7	8	0.00	0.00	998.6
2017:03:05:09:01:02	82	39	136	5	7	0.00	0.00	998.6
2017:03:05:09:02:02	82	39	152	6	7	0.00	0.00	998.6
2017:03:05:09:03:02	82	39	144	6	8	0.00	0.00	998.6
2017:03:05:09:04:02	82	40	140	7	7	0.00	0.00	998.6
2017:03:05:09:05:02	82	39	164	6	8	0.00	0.00	998.5
2017:03:05:09:06:02	82	39	157	6	6	0.00	0.00	998.5
2017:03:05:09:07:02	82	39	154	7	7	0.00	0.00	998.5
2017:03:05:09:08:02	82	39	147	5	6	0.00	0.00	998.5
2017:03:05:09:09:02	82	39	147	6	8	0.00	0.00	998.5
2017:03:05:09:10:02	82	39	161	6	7	0.00	0.00	998.5
2017:03:05:09:11:02	81	39	167	6	6	0.00	0.00	998.5
2017:03:05:09:12:02	82	40	173	7	8	0.00	0.00	998.5
2017:03:05:09:13:02	82	40	154	6	7	0.00	0.00	998.5
2017:03:05:09:14:02	81	40	174	9	12	0.00	0.00	998.5
2017:03:05:09:15:02	81	40	163	7	9	0.00	0.00	998.5
2017:03:05:09:16:02	81	40	156	6	8	0.00	0.00	998.5
2017:03:05:09:17:02	81	40	162	6	7	0.00	0.00	998.5
2017:03:05:09:18:02	81	40	170	4	6	0.00	0.00	998.4
2017:03:05:09:19:02	81	40	176	5	7	0.00	0.00	998.4
2017:03:05:09:20:02	81	40	167	6	7	0.00	0.00	998.4
2017:03:05:09:21:02	81	40	174	4	5	0.00	0.00	998.4
2017:03:05:09:22:02	80	40	172	6	8	0.00	0.00	998.4
2017:03:05:09:23:02	80	40	156	7	8	0.00	0.00	998.4
2017:03:05:09:24:02	80	40	200	4	6	0.00	0.00	998.4
2017:03:05:09:25:02	80	40	206	5	6	0.00	0.00	998.4
2017:03:05:09:26:02	80	40	201	8	9	0.00	0.00	998.4
2017:03:05:09:27:02	80	40	218	8	10	0.00	0.00	998.4
2017:03:05:09:28:02	80	40	220	8	10	0.00	0.00	998.4
2017:03:05:09:29:02	80	40	201	6	7	0.00	0.00	998.4
2017:03:05:09:30:02	80	40	199	6	6	0.00	0.00	998.5
2017:03:05:09:31:02	80	40	192	7	9	0.00	0.00	998.5
2017:03:05:09:32:02	80	40	213	9	12	0.00	0.00	998.5
2017:03:05:09:33:02	80	40	226	7	8	0.00	0.00	998.5
2017:03:05:09:34:02	80	40	218	10	11	0.00	0.00	998.5
2017:03:05:09:35:02	80	40	216	8	10	0.00	0.00	998.5
2017:03:05:09:36:02	80	40	190	11	13	0.00	0.00	998.5
2017:03:05:09:37:02	79	40	202	9	12	0.00	0.00	998.5
2017:03:05:09:38:02	79	40	205	12	15	0.00	0.00	998.5
2017:03:05:09:39:02	79	40	190	9	12	0.00	0.00	998.5
2017:03:05:09:40:02	79	40	191	7	9	0.00	0.00	998.5
2017:03:05:09:41:02	79	40	220	10	12	0.01	0.00	998.5
2017:03:05:09:42:02	78	40	186	9	11	0.00	0.00	998.6
2017:03:05:09:43:02	78	40	188	10	11	0.00	0.00	998.6
2017:03:05:09:44:02	79	40	183	9	11	0.00	0.00	998.5
2017:03:05:09:45:02	79	40	179	7	10	0.00	0.03	998.5
2017:03:05:09:46:02	79	41	180	10	10	0.00	0.20	998.6
2017:03:05:09:47:02	78	40	173	13	17	0.00	0.13	998.6
2017:03:05:09:48:02	78	40	203	14	16	0.00	0.00	998.6
2017:03:05:09:49:02	78	40	195	14	17	0.00	0.20	998.6
2017:03:05:09:50:02	78	40	195	10	13	0.00	0.27	998.6
2017:03:05:09:51:02	78	40	193	10	12	0.00	0.40	998.6
2017:03:05:09:52:02	78	40	202	11	14	0.00	0.40	998.6
2017:03:05:09:53:02	78	40	210	9	10	0.00	0.40	998.6
2017:03:05:09:54:02	78	40	216	10	12	0.00	0.40	998.6
2017:03:05:09:55:02	79	40	206	9	11	0.00	0.40	998.6
2017:03:05:09:56:02	79	40	199	9	11	0.00	0.24	998.6
2017:03:05:09:57:02	79	40	202	9	10	0.00	0.20	998.6
2017:03:05:09:58:02	79	40	193	9	11	0.00	0.20	998.6
2017:03:05:09:59:02	79	40	192	12	13	0.00	0.20	998.6
2017:03:05:10:00:02	79	40	195	10	12	0.00	0.20	998.6
2017:03:05:10:01:02	79	40	198	10	11	0.00	0.20	998.6
2017:03:05:10:02:02	79	40	207	9	10	0.00	0.20	998.6
2017:03:05:10:03:02	79	40	212	9	11	0.00	0.20	998.6
2017:03:05:10:04:02	79	40	199	8	10	0.00	0.20	998.6
2017:03:05:10:05:02	79	40	203	9	10	0.00	0.20	998.6
2017:03:05:10:06:02	79	40	209	11	14	0.00	0.20	998.6
2017:03:05:10:07:02	79	40	218	10	11	0.00	0.20	998.6
2017:03:05:10:08:02	79	40	217	10	11	0.00	0.20	998.7
2017:03:05:10:09:02	80	40	218	12	14	0.00	0.20	998.6
2017:03:05:10:10:02	80	40	214	9	11	0.00	0.20	998.7
2017:03:05:10:11:02	80	40	202	10	11	0.00	0.20	998.7
2017:03:05:10:12:02	80	40	209	10	11	0.00	0.20	998.6
2017:03:05:10:13:02	80	40	223	10	11	0.00	0.20	998.7
2017:03:05:10:14:02	81	40	223	10	11	0.00	0.20	998.8
2017:03:05:10:15:02	81	40	198	13	16	0.00	0.20	998.8
2017:03:05:10:16:02	79	39	214	17	21	0.01	0.20	998.8
2017:03:05:10:17:02	79	39	225	12	14	0.00	0.00	998.9
2017:03:05:10:18:02	80	38	231	10	11	0.00	0.07	998.9
2017:03:05:10:19:02	80	38	222	19	21	0.01	0.03	998.9
2017:03:05:10:20:02	80	37	223	18	20	0.00	0.20	998.9
2017:03:05:10:21:02	81	37	227	15	21	0.00	0.54	998.9
2017:03:05:10:22:02	82	37	218	14	16	0.00	0.61	998.9
2017:03:05:10:23:02	83	37	227	14	17	0.00	0.61	998.9
2017:03:05:10:24:02	84	36	217	13	15	0.00	0.61	998.9
2017:03:05:10:25:02	84	36	224	13	16	0.00	0.61	998.9
2017:03:05:10:26:02	84	36	219	12	14	0.01	0.44	998.9
2017:03:05:10:27:02	85	36	209	10	11	0.00	0.40	998.9
2017:03:05:10:28:02	85	36	216	13	16	0.00	0.24	998.9
2017:03:05:10:29:02	85	36	219	13	15	0.00	0.20	998.9
2017:03:05:10:30:02	85	36	222	12	13	0.00	0.40	998.9
2017:03:05:10:31:02	85	37	209	12	14	0.00	0.40	998.9
2017:03:05:10:32:02	85	37	223	11	14	0.00	0.40	998.9
2017:03:05:10:33:02	84	37	209	12	13	0.01	0.30	998.9
2017:03:05:10:34:02	85	37	221	10	11	0.00	0.20	998.9
2017:03:05:10:35:02	85	37	205	7	9	0.00	0.20	998.9
2017:03:05:10:36:02	85	37	217	8	13	0.00	0.20	998.9
2017:03:05:10:37:02	84	37	209	11	13	0.00	0.20	998.9
2017:03:05:10:38:02	85	37	220	8	11	0.00	0.20	998.9
2017:03:05:10:39:02	85	37	209	11	13	0.00	0.20	998.9
2017:03:05:10:40:02	85	37	211	10	11	0.01	0.20	998.9
2017:03:05:10:41:02	85	37	197	10	11	0.00	0.17	998.8
2017:03:05:10:42:02	85	37	203	7	9	0.00	0.20	998.8
2017:03:05:10:43:02	85	37	193	10	12	0.00	0.20	998.8
2017:03:05:10:44:02	84	37	208	10	13	0.00	0.20	998.8
2017:03:05:10:45:02	84	37	210	11	12	0.00	0.20	998.8
2017:03:05:10:46:02	84	37	205	8	9	0.00	0.20	998.8
2017:03:05:10:47:02	84	37	215	7	7	0.00	0.20	998.8
2017:03:05:10:48:02	84	37	196	7	8	0.00	0.20	998.7
2017:03:05:10:49:02	84	37	202	7	9	0.00	0.20	998.7
2017:03:05:10:50:02	84	37	192	7	7	0.00	0.20	998.7
2017:03:05:10:51:02	83	37	197	5	8	0.00	0.20	998.7
2017:03:05:10:52:02	83	37	206	7	8	0.00	0.20	998.7
2017:03:05:10:53:02	83	37	211	7	8	0.00	0.20	998.7
2017:03:05:10:54:02	83	37	224	8	10	0.00	0.20	998.6
2017:03:05:10:55:02	83	37	206	7	8	0.00	0.20	998.6
2017:03:05:10:56:02	83	37	200	5	6	0.00	0.20	998.6
2017:03:05:10:57:02	83	38	184	7	8	0.00	0.20	998.6
2017:03:05:10:58:02	82	37	188	8	9	0.00	0.20	998.6
2017:03:05:10:59:02	82	38	199	6	8	0.00	0.20	998.6
2017:03:05:11:00:02	83	38	196	4	5	0.00	0.20	998.6
2017:03:05:11:01:02	83	38	192	6	8	0.00	0.07	998.7
2017:03:05:11:02:02	83	38	177	7	10	0.00	0.00	998.7
2017:03:05:11:03:02	82	38	183	9	11	0.00	0.00	998.7
2017:03:05:11:04:02	82	38	203	7	9	0.00	0.00	998.6
2017:03:05:11:05:02	82	38	202	7	8	0.00	0.00	998.6
2017:03:05:11:06:02	83	38	176	5	5	0.00	0.00	998.6
2017:03:05:11:07:02	83	38	206	5	6	0.00	0.00	998.6
2017:03:05:11:08:02	83	38	202	6	7	0.00	0.00	998.6
2017:03:05:11:09:02	83	38	219	8	11	0.00	0.00	998.6
2017:03:05:11:10:02	82	38	206	7	9	0.00	0.00	998.6
2017:03:05:11:11:02	83	38	184	9	11	0.00	0.00	998.6
2017:03:05:11:12:02	83	38	188	10	13	0.00	0.00	998.6
2017:03:05:11:13:02	83	38	190	7	9	0.00	0.00	998.6
2017:03:05:11:14:02	83	38	191	6	8	0.00	0.00	998.6
2017:03:05:11:15:02	82	38	188	7	8	0.00	0.00	998.6
2017:03:05:11:16:02	82	38	175	5	5	0.00	0.00	998.6
2017:03:05:11:17:02	83	38	172	6	7	0.00	0.00	998.6
2017:03:05:11:18:02	82	38	161	6	7	0.00	0.00	998.6
2017:03:05:11:19:02	82	38	171	7	9	0.00	0.00	998.7
2017:03:05:11:20:02	82	38	176	8	10	0.00	0.00	998.7
2017:03:05:11:21:02	83	38	162	7	9	0.00	0.00	998.7
2017:03:05:11:22:02	82	38	159	8	9	0.00	0.00	998.7
2017:03:05:11:23:02	83	38	183	6	8	0.00	0.00	998.7
2017:03:05:11:24:02	83	38	166	5	6	0.00	0.00	998.7
2017:03:05:11:25:02	83	38	166	7	8	0.00	0.00	998.7
2017:03:05:11:26:02	83	38	164	8	10	0.00	0.00	998.7
2017:03:05:11:27:02	83	38	169	9	10	0.00	0.00	998.7
2017:03:05:11:28:02	83	38	170	9	10	0.00	0.00	998.6
2017:03:05:11:29:02	83	38	174	6	7	0.00	0.00	998.6
2017:03:05:11:30:02	83	38	171	6	7	0.00	0.00	998.6
2017:03:05:11:31:02	84	38	162	6	8	0.00	0.00	998.7
2017:03:05:11:32:02	84	38	171	6	7	0.00	0.00	998.7
2017:03:05:11:33:02	84	38	173	7	8	0.00	0.00	998.7
2017:03:05:11:34:02	84	38	174	8	9	0.00	0.00	998.7
2017:03:05:11:35:02	84	38	171	8	9	0.00	0.00	998.7
2017:03:05:11:36:02	84	38	181	7	8	0.00	0.00	998.7
2017:03:05:11:37:02	84	38	188	6	7	0.00	0.00	998.7
2017:03:05:11:38:02	84	38	193	9	10	0.00	0.00	998.7
2017:03:05:11:39:02	84	38	172	6	7	0.00	0.00	998.7
2017:03:05:11:40:02	84	38	178	7	8	0.00	0.00	998.7
2017:03:05:11:41:02	84	38	177	7	9	0.00	0.00	998.7
2017:03:05:11:42:02	85	38	168	6	8	0.00	0.00	998.7
2017:03:05:11:43:02	85	38	169	8	9	0.00	0.00	998.7
2017:03:05:11:44:02	85	38	167	7	8	0.00	0.00	998.7
2017:03:05:11:45:02	84	38	162	9	10	0.00	0.00	998.7
2017:03:05:11:46:02	84	38	172	9	10	0.00	0.00	998.7
2017:03:05:11:47:02	84	38	179	9	11	0.01	0.00	998.7
2017:03:05:11:48:02	84	38	186	8	10	0.00	0.00	998.7
2017:03:05:11:49:02	84	38	185	10	12	0.00	0.00	998.7
2017:03:05:11:50:02	84	38	177	10	11	0.00	0.00	998.7
2017:03:05:11:51:02	84	38	173	10	16	0.00	0.00	998.7
2017:03:05:11:52:02	84	38	177	11	13	0.00	0.07	998.7
2017:03:05:11:53:02	84	38	175	11	12	0.00	0.20	998.7
2017:03:05:11:54:02	84	38	190	7	9	0.00	0.20	998.7
2017:03:05:11:55:02	84	38	200	8	9	0.00	0.20	998.7
2017:03:05:11:56:02	84	38	211	7	9	0.00	0.20	998.7
2017:03:05:11:57:02	84	38	213	9	10	0.00	0.03	998.8
2017:03:05:11:58:02	84	38	206	7	8	0.00	0.10	998.7
2017:03:05:11:59:02	84	38	200	7	10	0.00	0.20	998.8
2017:03:05:12:00:02	84	38	212	7	11	0.00	0.07	998.8
2017:03:05:12:01:02	84	38	181	5	7	0.00	0.07	998.8
2017:03:05:12:02:02	84	38	189	7	9	0.00	0.03	998.8
2017:03:05:12:03:02	84	38	186	9	12	0.00	0.07	998.8
2017:03:05:12:04:02	84	38	208	7	12	0.00	0.03	998.8
2017:03:05:12:05:02	84	38	185	9	10	0.00	0.00	998.8
2017:03:05:12:06:02	83	38	180	10	11	0.00	0.00	998.8
2017:03:05:12:07:02	83	38	180	8	11	0.00	0.00	998.8
2017:03:05:12:08:02	83	38	163	7	8	0.00	0.00	998.9
2017:03:05:12:09:02	83	38	190	7	8	0.00	0.00	998.9
2017:03:05:12:10:02	83	38	178	9	11	0.00	0.00	998.9
2017:03:05:12:11:02	83	38	179	8	8	0.00	0.00	998.9
2017:03:05:12:12:02	83	38	169	9	11	0.00	0.00	998.9
2017:03:05:12:13:02	83	38	198	9	11	0.00	0.00	998.9
2017:03:05:12:14:02	82	38	193	12	14	0.00	0.00	998.9
2017:03:05:12:15:02	82	38	193	10	11	0.00	0.00	998.9
2017:03:05:12:16:02	82	38	207	7	8	0.00	0.00	998.9
2017:03:05:12:17:02	82	38	186	8	9	0.00	0.00	998.9
2017:03:05:12:18:02	82	38	179	8	11	0.00	0.00	998.9
2017:03:05:12:19:02	82	38	183	9	11	0.00	0.00	998.9
2017:03:05:12:20:02	82	38	184	7	9	0.00	0.00	998.9
2017:03:05:12:21:02	82	38	185	11	13	0.00	0.00	998.9
2017:03:05:12:22:02	82	38	189	10	15	0.00	0.00	999.0
2017:03:05:12:23:02	82	38	195	9	12	0.00	0.00	998.9
2017:03:05:12:24:02	82	38	184	9	11	0.00	0.00	998.9
2017:03:05:12:25:02	82	38	187	8	10	0.00	0.00	999.0
2017:03:05:12:26:02	82	38	185	10	12	0.00	0.00	999.0
2017:03:05:12:27:02	81	38	171	10	14	0.00	0.00	999.0
2017:03:05:12:28:02	82	38	198	8	10	0.00	0.00	999.0
2017:03:05:12:29:02	81	38	195	8	9	0.00	0.00	999.0
2017:03:05:12:30:02	81	38	193	5	7	0.00	0.00	999.0
2017:03:05:12:31:02	82	38	164	7	8	0.00	0.00	999.0
2017:03:05:12:32:02	81	38	180	9	10	0.00	0.00	999.0
2017:03:05:12:33:02	81	38	203	10	11	0.00	0.00	999.0
2017:03:05:12:34:02	81	38	183	6	8	0.00	0.00	999.0
2017:03:05:12:35:02	81	38	180	6	7	0.00	0.00	999.0
2017:03:05:12:36:02	81	38	166	8	9	0.00	0.00	999.0
2017:03:05:12:37:02	82	38	157	7	9	0.00	0.00	999.0
2017:03:05:12:38:02	82	38	144	7	9	0.00	0.00	999.0
2017:03:05:12:39:02	82	38	144	7	8	0.00	0.00	999.0
2017:03:05:12:40:02	82	38	151	7	10	0.00	0.00	999.0
2017:03:05:12:41:02	81	38	168	8	10	0.00	0.00	999.1
2017:03:05:12:42:02	81	38	169	7	8	0.00	0.00	999.1
2017:03:05:12:43:02	81	38	181	7	8	0.00	0.00	999.1
2017:03:05:12:44:02	81	38	192	7	9	0.00	0.00	999.1
2017:03:05:12:45:02	81	38	172	9	11	0.00	0.00	999.1
2017:03:05:12:46:02	81	38	179	10	11	0.00	0.00	999.1
2017:03:05:12:47:02	80	38	170	8	9	0.00	0.00	999.1
2017:03:05:12:48:02	80	38	198	7	7	0.00	0.00	999.1
2017:03:05:12:49:02	81	38	180	5	6	0.00	0.00	999.2
2017:03:05:12:50:02	81	38	200	5	7	0.00	0.00	999.2
2017:03:05:12:51:02	81	38	194	7	9	0.00	0.00	999.2
2017:03:05:12:52:02	80	38	202	7	8	0.00	0.00	999.2
2017:03:05:12:53:02	80	38	192	9	10	0.00	0.00	999.2
2017:03:05:12:54:02	80	38	184	6	9	0.00	0.00	999.2
2017:03:05:12:55:02	81	38	177	4	6	0.00	0.00	999.2
2017:03:05:12:56:02	81	38	171	9	12	0.00	0.00	999.2
2017:03:05:12:57:02	80	38	180	7	8	0.00	0.00	999.2
2017:03:05:12:58:02	80	38	163	8	9	0.00	0.00	999.2
2017:03:05:12:59:02	80	38	179	6	8	0.00	0.00	999.2
2017:03:05:13:00:02	80	38	185	6	7	0.00	0.00	999.1
2017:03:05:13:01:02	80	38	186	4	5	0.00	0.00	999.2
2017:03:05:13:02:02	80	38	164	7	8	0.00	0.00	999.2
2017:03:05:13:03:02	80	38	183	6	8	0.00	0.00	999.2
2017:03:05:13:04:02	80	38	195	5	7	0.00	0.00	999.2
2017:03:05:13:05:02	80	38	176	5	6	0.00	0.00	999.2
2017:03:05:13:06:02	80	38	156	5	6	0.00	0.00	999.2
2017:03:05:13:07:02	80	38	153	7	9	0.00	0.00	999.2
2017:03:05:13:08:02	80	38	179	7	9	0.00	0.00	999.2
2017:03:05:13:09:02	78	38	199	9	10	0.00	0.00	999.1
2017:03:05:13:10:02	79	38	165	7	9	0.00	0.00	999.1
2017:03:05:13:11:02	78	38	179	8	9	0.00	0.00	999.1
2017:03:05:13:12:02	78	38	169	5	6	0.00	0.00	999.1
2017:03:05:13:13:02	78	38	167	5	5	0.00	0.00	999.1
2017:03:05:13:14:02	78	38	197	7	8	0.00	0.00	999.1
2017:03:05:13:15:02	78	38	176	6	7	0.00	0.00	999.1
2017:03:05:13:16:02	78	38	173	5	6	0.00	0.00	999.2
2017:03:05:13:17:02	78	38	161	6	7	0.00	0.00	999.2
2017:03:05:13:18:02	78	38	169	5	6	0.00	0.00	999.3
2017:03:05:13:19:02	78	38	192	5	6	0.00	0.00	999.3
2017:03:05:13:20:02	78	38	183	5	6	0.00	0.00	999.4
2017:03:05:13:21:02	78	38	196	7	7	0.00	0.00	999.4
2017:03:05:13:22:02	77	38	194	6	8	0.00	0.00	999.4
2017:03:05:13:23:02	77	37	195	7	8	0.00	0.00	999.5
2017:03:05:13:24:02	78	37	195	7	9	0.00	0.00	999.5
2017:03:05:13:25:02	78	37	168	7	8	0.00	0.00	999.5
2017:03:05:13:26:02	78	37	197	7	9	0.00	0.00	999.5
2017:03:05:13:27:02	78	37	191	7	9	0.00	0.00	999.5
2017:03:05:13:28:02	78	37	180	6	8	0.00	0.00	999.5
2017:03:05:13:29:02	78	37	177	8	9	0.00	0.00	999.5
2017:03:05:13:30:02	78	37	171	8	9	0.00	0.00	999.5
2017:03:05:13:31:02	78	37	177	6	7	0.00	0.00	999.5
2017:03:05:13:32:02	77	37	172	9	10	0.00	0.13	999.5
2017:03:05:13:33:02	77	37	185	7	9	0.00	0.10	999.5
2017:03:05:13:34:02	78	37	179	5	6	0.00	0.20	999.5
